Module	OID	Simple MIB	Full MIB	Type
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.2.8.43.72.32	RFC1213-MIB::ipRouteIfIndex.8.43.72.32	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteIfIndex.8.43.72.32	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.2.13.107.21.200	RFC1213-MIB::ipRouteIfIndex.13.107.21.200	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteIfIndex.13.107.21.200	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.2.13.225.62.165	RFC1213-MIB::ipRouteIfIndex.13.225.62.165	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteIfIndex.13.225.62.165	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.2.13.225.64.32	RFC1213-MIB::ipRouteIfIndex.13.225.64.32	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteIfIndex.13.225.64.32	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.2.13.225.64.64	RFC1213-MIB::ipRouteIfIndex.13.225.64.64	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteIfIndex.13.225.64.64	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.2.13.225.64.82	RFC1213-MIB::ipRouteIfIndex.13.225.64.82	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteIfIndex.13.225.64.82	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.2.13.225.64.84	RFC1213-MIB::ipRouteIfIndex.13.225.64.84	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteIfIndex.13.225.64.84	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.2.13.225.64.92	RFC1213-MIB::ipRouteIfIndex.13.225.64.92	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteIfIndex.13.225.64.92	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.2.13.225.64.100	RFC1213-MIB::ipRouteIfIndex.13.225.64.100	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteIfIndex.13.225.64.100	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.2.13.225.70.217	RFC1213-MIB::ipRouteIfIndex.13.225.70.217	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteIfIndex.13.225.70.217	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.2.13.225.205.193	RFC1213-MIB::ipRouteIfIndex.13.225.205.193	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteIfIndex.13.225.205.193	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.2.13.225.211.22	RFC1213-MIB::ipRouteIfIndex.13.225.211.22	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteIfIndex.13.225.211.22	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.2.13.225.214.14	RFC1213-MIB::ipRouteIfIndex.13.225.214.14	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteIfIndex.13.225.214.14	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.2.13.225.214.19	RFC1213-MIB::ipRouteIfIndex.13.225.214.19	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteIfIndex.13.225.214.19	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.2.13.225.214.38	RFC1213-MIB::ipRouteIfIndex.13.225.214.38	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteIfIndex.13.225.214.38	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.2.13.225.214.47	RFC1213-MIB::ipRouteIfIndex.13.225.214.47	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteIfIndex.13.225.214.47	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.2.13.225.214.51	RFC1213-MIB::ipRouteIfIndex.13.225.214.51	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteIfIndex.13.225.214.51	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.2.13.225.214.57	RFC1213-MIB::ipRouteIfIndex.13.225.214.57	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteIfIndex.13.225.214.57	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.2.13.225.214.105	RFC1213-MIB::ipRouteIfIndex.13.225.214.105	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteIfIndex.13.225.214.105	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.2.13.226.25.112	RFC1213-MIB::ipRouteIfIndex.13.226.25.112	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteIfIndex.13.226.25.112	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.2.13.226.36.7	RFC1213-MIB::ipRouteIfIndex.13.226.36.7	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteIfIndex.13.226.36.7	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.2.13.226.36.47	RFC1213-MIB::ipRouteIfIndex.13.226.36.47	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteIfIndex.13.226.36.47	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.2.13.226.36.75	RFC1213-MIB::ipRouteIfIndex.13.226.36.75	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteIfIndex.13.226.36.75	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.2.13.226.36.126	RFC1213-MIB::ipRouteIfIndex.13.226.36.126	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteIfIndex.13.226.36.126	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.2.17.57.144.52	RFC1213-MIB::ipRouteIfIndex.17.57.144.52	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteIfIndex.17.57.144.52	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.2.17.174.1.5	RFC1213-MIB::ipRouteIfIndex.17.174.1.5	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteIfIndex.17.174.1.5	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.2.17.248.138.19	RFC1213-MIB::ipRouteIfIndex.17.248.138.19	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteIfIndex.17.248.138.19	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.2.17.248.138.42	RFC1213-MIB::ipRouteIfIndex.17.248.138.42	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteIfIndex.17.248.138.42	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.2.17.248.138.104	RFC1213-MIB::ipRouteIfIndex.17.248.138.104	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteIfIndex.17.248.138.104	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.2.18.209.41.30	RFC1213-MIB::ipRouteIfIndex.18.209.41.30	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteIfIndex.18.209.41.30	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.2.18.235.138.12	RFC1213-MIB::ipRouteIfIndex.18.235.138.12	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteIfIndex.18.235.138.12	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.2.23.5.226.200	RFC1213-MIB::ipRouteIfIndex.23.5.226.200	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteIfIndex.23.5.226.200	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.2.23.21.90.182	RFC1213-MIB::ipRouteIfIndex.23.21.90.182	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteIfIndex.23.21.90.182	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.2.23.38.172.164	RFC1213-MIB::ipRouteIfIndex.23.38.172.164	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteIfIndex.23.38.172.164	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.2.23.41.244.68	RFC1213-MIB::ipRouteIfIndex.23.41.244.68	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteIfIndex.23.41.244.68	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.2.23.47.146.103	RFC1213-MIB::ipRouteIfIndex.23.47.146.103	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteIfIndex.23.47.146.103	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.2.23.66.212.211	RFC1213-MIB::ipRouteIfIndex.23.66.212.211	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteIfIndex.23.66.212.211	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.2.23.67.69.234	RFC1213-MIB::ipRouteIfIndex.23.67.69.234	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteIfIndex.23.67.69.234	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.2.23.78.199.106	RFC1213-MIB::ipRouteIfIndex.23.78.199.106	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteIfIndex.23.78.199.106	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.2.23.92.189.244	RFC1213-MIB::ipRouteIfIndex.23.92.189.244	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteIfIndex.23.92.189.244	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.2.23.192.12.171	RFC1213-MIB::ipRouteIfIndex.23.192.12.171	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteIfIndex.23.192.12.171	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.2.23.211.133.192	RFC1213-MIB::ipRouteIfIndex.23.211.133.192	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteIfIndex.23.211.133.192	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.2.23.235.32.32	RFC1213-MIB::ipRouteIfIndex.23.235.32.32	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteIfIndex.23.235.32.32	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.2.31.13.71.7	RFC1213-MIB::ipRouteIfIndex.31.13.71.7	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteIfIndex.31.13.71.7	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.2.31.13.71.36	RFC1213-MIB::ipRouteIfIndex.31.13.71.36	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteIfIndex.31.13.71.36	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.2.34.194.131.14	RFC1213-MIB::ipRouteIfIndex.34.194.131.14	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteIfIndex.34.194.131.14	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.2.34.213.135.89	RFC1213-MIB::ipRouteIfIndex.34.213.135.89	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteIfIndex.34.213.135.89	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.2.34.230.238.213	RFC1213-MIB::ipRouteIfIndex.34.230.238.213	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteIfIndex.34.230.238.213	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.2.34.231.56.73	RFC1213-MIB::ipRouteIfIndex.34.231.56.73	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteIfIndex.34.231.56.73	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.2.35.174.78.146	RFC1213-MIB::ipRouteIfIndex.35.174.78.146	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteIfIndex.35.174.78.146	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.2.35.186.226.184	RFC1213-MIB::ipRouteIfIndex.35.186.226.184	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteIfIndex.35.186.226.184	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.2.35.211.168.6	RFC1213-MIB::ipRouteIfIndex.35.211.168.6	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteIfIndex.35.211.168.6	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.2.35.241.8.149	RFC1213-MIB::ipRouteIfIndex.35.241.8.149	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteIfIndex.35.241.8.149	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.2.35.244.159.8	RFC1213-MIB::ipRouteIfIndex.35.244.159.8	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteIfIndex.35.244.159.8	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.2.50.16.243.242	RFC1213-MIB::ipRouteIfIndex.50.16.243.242	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteIfIndex.50.16.243.242	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.2.52.3.122.35	RFC1213-MIB::ipRouteIfIndex.52.3.122.35	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteIfIndex.52.3.122.35	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.2.52.3.178.20	RFC1213-MIB::ipRouteIfIndex.52.3.178.20	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteIfIndex.52.3.178.20	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.2.52.7.210.201	RFC1213-MIB::ipRouteIfIndex.52.7.210.201	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteIfIndex.52.7.210.201	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.2.52.87.71.144	RFC1213-MIB::ipRouteIfIndex.52.87.71.144	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteIfIndex.52.87.71.144	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.2.52.114.158.91	RFC1213-MIB::ipRouteIfIndex.52.114.158.91	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteIfIndex.52.114.158.91	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.2.52.166.113.188	RFC1213-MIB::ipRouteIfIndex.52.166.113.188	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteIfIndex.52.166.113.188	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.2.52.202.218.23	RFC1213-MIB::ipRouteIfIndex.52.202.218.23	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteIfIndex.52.202.218.23	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.2.54.163.60.135	RFC1213-MIB::ipRouteIfIndex.54.163.60.135	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteIfIndex.54.163.60.135	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.2.54.165.16.37	RFC1213-MIB::ipRouteIfIndex.54.165.16.37	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteIfIndex.54.165.16.37	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.2.66.171.230.4	RFC1213-MIB::ipRouteIfIndex.66.171.230.4	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteIfIndex.66.171.230.4	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.2.67.195.204.56	RFC1213-MIB::ipRouteIfIndex.67.195.204.56	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteIfIndex.67.195.204.56	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.2.68.180.130.15	RFC1213-MIB::ipRouteIfIndex.68.180.130.15	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteIfIndex.68.180.130.15	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.2.72.21.206.140	RFC1213-MIB::ipRouteIfIndex.72.21.206.140	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteIfIndex.72.21.206.140	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.2.104.19.147.8	RFC1213-MIB::ipRouteIfIndex.104.19.147.8	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteIfIndex.104.19.147.8	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.2.104.79.84.135	RFC1213-MIB::ipRouteIfIndex.104.79.84.135	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteIfIndex.104.79.84.135	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.2.104.82.132.200	RFC1213-MIB::ipRouteIfIndex.104.82.132.200	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteIfIndex.104.82.132.200	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.2.104.82.138.235	RFC1213-MIB::ipRouteIfIndex.104.82.138.235	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteIfIndex.104.82.138.235	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.2.104.92.224.239	RFC1213-MIB::ipRouteIfIndex.104.92.224.239	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteIfIndex.104.92.224.239	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.2.104.102.253.64	RFC1213-MIB::ipRouteIfIndex.104.102.253.64	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteIfIndex.104.102.253.64	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.2.104.102.253.127	RFC1213-MIB::ipRouteIfIndex.104.102.253.127	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteIfIndex.104.102.253.127	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.2.104.102.253.149	RFC1213-MIB::ipRouteIfIndex.104.102.253.149	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteIfIndex.104.102.253.149	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.2.104.102.253.173	RFC1213-MIB::ipRouteIfIndex.104.102.253.173	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteIfIndex.104.102.253.173	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.2.104.102.254.10	RFC1213-MIB::ipRouteIfIndex.104.102.254.10	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteIfIndex.104.102.254.10	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.2.104.124.100.180	RFC1213-MIB::ipRouteIfIndex.104.124.100.180	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteIfIndex.104.124.100.180	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.2.104.244.42.66	RFC1213-MIB::ipRouteIfIndex.104.244.42.66	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteIfIndex.104.244.42.66	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.2.104.244.42.67	RFC1213-MIB::ipRouteIfIndex.104.244.42.67	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteIfIndex.104.244.42.67	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.2.104.244.42.69	RFC1213-MIB::ipRouteIfIndex.104.244.42.69	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteIfIndex.104.244.42.69	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.2.104.244.42.129	RFC1213-MIB::ipRouteIfIndex.104.244.42.129	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteIfIndex.104.244.42.129	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.2.104.244.42.130	RFC1213-MIB::ipRouteIfIndex.104.244.42.130	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteIfIndex.104.244.42.130	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.2.104.244.43.131	RFC1213-MIB::ipRouteIfIndex.104.244.43.131	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteIfIndex.104.244.43.131	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.2.108.174.10.14	RFC1213-MIB::ipRouteIfIndex.108.174.10.14	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteIfIndex.108.174.10.14	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.2.127.0.0.0	RFC1213-MIB::ipRouteIfIndex.127.0.0.0	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteIfIndex.127.0.0.0	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.2.127.0.0.1	RFC1213-MIB::ipRouteIfIndex.127.0.0.1	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteIfIndex.127.0.0.1	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.2.142.250.64.67	RFC1213-MIB::ipRouteIfIndex.142.250.64.67	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteIfIndex.142.250.64.67	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.2.142.250.64.115	RFC1213-MIB::ipRouteIfIndex.142.250.64.115	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteIfIndex.142.250.64.115	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.2.152.199.4.210	RFC1213-MIB::ipRouteIfIndex.152.199.4.210	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteIfIndex.152.199.4.210	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.2.162.247.242.20	RFC1213-MIB::ipRouteIfIndex.162.247.242.20	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteIfIndex.162.247.242.20	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.2.169.254.0.0	RFC1213-MIB::ipRouteIfIndex.169.254.0.0	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteIfIndex.169.254.0.0	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.2.172.67.69.247	RFC1213-MIB::ipRouteIfIndex.172.67.69.247	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteIfIndex.172.67.69.247	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.2.172.217.3.100	RFC1213-MIB::ipRouteIfIndex.172.217.3.100	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteIfIndex.172.217.3.100	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.2.172.217.3.104	RFC1213-MIB::ipRouteIfIndex.172.217.3.104	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteIfIndex.172.217.3.104	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.2.172.217.6.200	RFC1213-MIB::ipRouteIfIndex.172.217.6.200	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteIfIndex.172.217.6.200	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.2.172.217.6.202	RFC1213-MIB::ipRouteIfIndex.172.217.6.202	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteIfIndex.172.217.6.202	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.2.172.217.6.206	RFC1213-MIB::ipRouteIfIndex.172.217.6.206	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteIfIndex.172.217.6.206	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.2.172.217.7.2	RFC1213-MIB::ipRouteIfIndex.172.217.7.2	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteIfIndex.172.217.7.2	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.2.172.217.7.3	RFC1213-MIB::ipRouteIfIndex.172.217.7.3	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteIfIndex.172.217.7.3	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.2.172.217.9.226	RFC1213-MIB::ipRouteIfIndex.172.217.9.226	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteIfIndex.172.217.9.226	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.2.172.217.10.3	RFC1213-MIB::ipRouteIfIndex.172.217.10.3	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteIfIndex.172.217.10.3	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.2.172.217.10.42	RFC1213-MIB::ipRouteIfIndex.172.217.10.42	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteIfIndex.172.217.10.42	Integer
RFC1213-MIB	.1.3.6.1.2.1.4.21.1.2.172.217.10.46	RFC1213-MIB::ipRouteIfIndex.172.217.10.46	.iso.org.dod.internet.mgmt.mib-2.ip.ipRouteTable.ipRouteEntry.ipRouteIfIndex.172.217.10.46	Integer
